Part no,Part Dic.,Part Family,Casting P/N,Casting Source,Casting Procress,Plant,SupplierNum,Supplier Name Short,Comodity,RM Grade,Weight,Conversion factor  (number of parts),System Weight (Kg),Purchasing group,UID
241517556953,PUMP HOUSING;,In-Line Pump Housing,2415156822,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,726.6,100,7.266,RD,24151755695397007086
241515256976,PUMP HOUSING;,In-Line Pump Housing,,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,722.4,100,7.224,RD,24151525697697007086
241516958121,PUMP HOUSING;,In-Line Pump Housing,2415158081,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,925,100,9.25,RD,24151695812197007086
241518058161,PUMP HOUSING;,In-Line Pump Housing,2415158081,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,925,100,9.25,RD,24151805816197007086
242205633035,VARIABLE-FULCRUM L,Swivelling Lever,2422033031,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,15,100,0.15,RD,24220563303597006013
242218390115,FLYWEIGHT,Flyweight,1422190190,Brake Industries,HPML,65B0,97006516,BPMPL,Ferrous,SG,35,100,0.35,RE,24221839011597006516
242528409083,STOP HOUSING,Stop Housing,2425209096,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,5.4,100,0.054,RD,24252840908397007792
242523009157,INTERMEDIATE HOUSI,Intermediate Housing,2425209142,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,20.5,100,0.205,RD,24252300915797007792
242555250013,STOP COVER GUSS,Locking Cover,2425550013,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,14.3,100,0.143,RD,24255525001397007792
242553550026,STOP COVER,Locking Cover,2425550025,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,15.1,100,0.151,RD,24255355002697007792
242552850037,STOP COVER,Locking Cover,2425550024,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,6.3,100,0.063,RD,24255285003797007792
242574903004,GUIDE BUSHING,Guide Bushing,2425703004,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,2.5,100,0.025,RD,24257490300497007792
245999499001,HOUSING COVER,HOUSING COVER,2455500100,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,Mazak/Zn,10.8,100,0.108,RD,24599949900197007792
340032524002,HOLDER,Holder,3400324001,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,4.4,100,0.044,RD,34003252400297007792
940101287415,BEARING FLANGE,Bearing Cover / Flange,9401087416,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,250,100,2.5,RE,94010128741597006167
941108735504,BEARING COVER,Bearing Cover / Flange,,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,39,100,0.39,RE,94110873550497006167
941109435510,BEARING COVER,Bearing Cover / Flange,9411035509,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,55,100,0.55,RE,94110943551097006167
941109435510,BEARING COVER,Bearing Cover / Flange,9411035509,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,55,100,0.55,RD,94110943551097007050
941106635511,BEARING COVER,Bearing Cover / Flange,9411035511,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,60,100,0.6,RD,94110663551197007050
941109735512,BEARING COVER,Bearing Cover / Flange,9411035511,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,60,100,0.6,RE,94110973551297006167
941103035514,BEARING COVER,Bearing Cover / Flange,9411035507,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,50,100,0.5,RD,94110303551497007050
941101235709,BEARING FLANGE,Bearing Cover / Flange,9411035708,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,170,100,1.7,RD,94110123570997007050
941106535717,BEARING FLANGE,Bearing Cover / Flange,9411035718,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,138,100,1.38,RD,94110653571797007050
941101935728,BEARING FLANGE,Bearing Cover / Flange,1415703021,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,127,100,1.27,RD,94110193572897007050
941101635738,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,60,100,0.6,RE,94110163573897006516
941101635738,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,60,100,0.6,RC,94110163573897007826
941101635738,BEARING COVER,Bearing Cover / Flange,9411035501,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,60,100,0.6,RE,94110163573897006167
941106235742,BEARING FLANGE,Bearing Cover / Flange,9411035743,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,162,100,1.62,RE,94110623574297006167
941109535750,BEARING FLANGE,Bearing Cover / Flange,9411035753,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,121,100,1.21,RE,94110953575097006167
941109535750,BEARING FLANGE,Bearing Cover / Flange,9411035753,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,125,100,1.25,RD,94110953575097007050
941205535260,BEARING FLANGE,Bearing Cover / Flange,9412035260,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,115,100,1.15,RD,94120553526097007050
942105132018,SWIVELLING LEVER,Swivelling Lever,1422013034,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,16,100,0.16,RD,94210513201897006203
942103732051,STOP LEVER,Swivelling Lever,9421032051,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,5.5,100,0.055,RD,94210373205197006013
944107135106,Feed pump housing,PF Pump Housing,9441035106,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,43,100,0.43,RD,94410713510697007050
944105335107,Feed pump housing,Feed Pump Housing,9441035106,Brake Industries,PMF,65B0,97007889,SPPPL,Ferrous,GI,41.5,100,0.415,RE,94410533510797007889
944105335107,Feed pump housing,Feed Pump Housing,9441035106,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,41.5,100,0.415,RC,94410533510797007826
944106335126,Feed pump housing,Feed Pump Housing,2445103124,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,122,100,1.22,RC,94410633512697007826
944108835127,Feed pump housing,Feed Pump Housing,9441035120,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,120,100,1.2,RC,94410883512797007826
944102635128,Feed pump housing,PF Pump Housing,9441035124,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,150,100,1.5,RC,94410263512897007826
944109380062,Feed pump housing,Feed Pump Housing,9441080061,Icon Industries,HPML,65B0,97007889,SPPPL,Ferrous,GI,120,100,1.2,RE,94410938006297007889
01980734L481,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,65B0,97033193,AIE,Non-Ferrous,ADC12,,100,0,RC,01980734L48197033193
01980744L482,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,65B0,97033193,AIE,Non-Ferrous,ADC12,,100,0,RC,01980744L48297033193
0198286P0134,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,65B0,97033193,AIE,Non-Ferrous,ADC12,,100,0,RC,0198286P013497033193
0198250P0135,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,65B0,97033193,AIE,Non-Ferrous,ADC12,,100,0,RC,0198250P013597033193
20472815358,CLUTCH MASTER CYLI,CSC/CMC,,Pratik,Arpa,65B0,97100323,SBE,Ferrous,GI,103,100,1.03,RE,02047281535897100323
20472815367,CLUTCH SLAVE CYLIN,CSC/CMC,,Pratik,Arpa,65B0,97100323,SBE,Ferrous,GI,97,100,0.97,RE,02047281536797100323
F00049401411,PUMP HOUSING;,In-Line Pump Housing,2415156822,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,726.6,100,7.266,RD,F0004940141197007086
F002A2410981,FLANGE,Connecting Flange,F002A16911,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,111.6,100,1.116,RD,F002A241098197007792
F002A8511205,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,60,100,0.6,RE,F002A851120597006516
F002A8511205,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,60,100,0.6,RC,F002A851120597007826
F002A8511205,BEARING COVER,Bearing Cover / Flange,9411035501,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,60,100,0.6,RE,F002A851120597006167
F002A7411213,BEARING FLANGE,Bearing Cover / Flange,9411035745,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,140,100,1.4,RE,F002A741121397006167
F002A7411213,BEARING FLANGE,Bearing Cover / Flange,9411035745,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,140,100,1.4,RD,F002A741121397007050
F002A4011229,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,60,100,0.6,RE,F002A401122997006516
F002A4011229,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,60,100,0.6,RC,F002A401122997007826
F002A4011229,BEARING COVER,Bearing Cover / Flange,9411035501,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,60,100,0.6,RE,F002A401122997006167
F002A4011229,BEARING COVER,Bearing Cover / Flange,9411035501,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,60,100,0.6,RD,F002A401122997007050
F002A3211238,BEARING FLANGE,Bearing Cover / Flange,F002A11239,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,143,100,1.43,RD,F002A321123897007050
F002A7011253,CLOSING COVER,Pump Cover,,CNC Industries,PDC,65B0,97006441,CAC,Non-Ferrous,,,100,0,RD,F002A701125397006441
F002A5411283,BEARING FLANGE,Bearing Cover / Flange,F002A11282,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,140,100,1.4,RE,F002A541128397006167
F002A5411283,BEARING FLANGE,Bearing Cover / Flange,F002A11282,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,148,100,1.48,RD,F002A541128397007050
F002A5511288,BEARING FLANGE,Bearing Cover / Flange,1415703021,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,100,100,1,RE,F002A551128897006167
F002A5511410,BEARING FLANGE,Bearing Cover / Flange,9411035752,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,160,100,1.6,RD,F002A551141097007050
F002A7411412,FLANGE,Bearing Cover / Flange,F002A11214,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,215,100,2.15,RE,F002A741141297006516
F002A7411412,FLANGE,Bearing Cover / Flange,F002A11214,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,215,100,2.15,RC,F002A741141297007826
F002A8011459,BEARING FLANGE,Bearing Cover / Flange,9411035752,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,153,100,1.53,RE,F002A801145997006167
F002A8211462,BEARING FLANGE,Bearing Cover / Flange,F002A11461,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,113,100,1.13,RE,F002A821146297006167
F002A8211462,BEARING FLANGE,Bearing Cover / Flange,F002A11461,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,120,100,1.2,RD,F002A821146297007050
F002A3211481,BEARING FLANGE,Bearing Cover / Flange,9411035731,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,175,100,1.75,RE,F002A321148197006167
F002A3211481,BEARING FLANGE,Bearing Cover / Flange,9411035731,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,175,100,1.75,RD,F002A321148197007050
F002A7611486,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,60,100,0.6,RE,F002A761148697006516
F002A7611486,BEARING COVER,Bearing Cover / Flange,9411035501,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,60,100,0.6,RC,F002A761148697007826
F002A7611486,BEARING COVER,Bearing Cover / Flange,9411035501,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,60,100,0.6,RE,F002A761148697006167
F002A7611486,BEARING COVER,Bearing Cover / Flange,9411035501,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,60,100,0.6,RD,F002A761148697007050
F002A2511491,BEARING FLANGE,Bearing Cover / Flange,F002A11490,Brake Industries,PMF,65B0,97006516,BPMPL,Ferrous,GI,150,100,1.5,RE,F002A251149197006516
F002A2511491,BEARING FLANGE,Bearing Cover / Flange,F002A11490,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,150,100,1.5,RC,F002A251149197007826
F002A2511491,BEARING FLANGE,Bearing Cover / Flange,F002A11490,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,150,100,1.5,RE,F002A251149197006167
F002A9316904,BEARING FLANGE,Bearing Cover / Flange,9411035752,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,153,100,1.53,RE,F002A931690497006167
F002A6716906,BEARING FLANGE,Bearing Cover / Flange,1415522007,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,147,100,1.47,RE,F002A671690697006167
F002A6616909,BEARING FLANGE,Bearing Cover / Flange,F002A11461,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,113,100,1.13,RE,F002A661690997006167
F002A6820951,GOVERNOR HOUSING,Governor Housing,1425121109,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,45.7,100,0.457,RD,F002A682095197007792
F002A3220960,GOVERNOR HOUSING,Governor Housing,1425121117,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,62.7,100,0.627,RD,F002A322096097007792
F002A6621305,GOVERNOR COVER,Governor Cover,1425627045,AMA,PDC,65B0,97010815,AM&ACP,Non-Ferrous,ADC12,56,100,0.56,RD,F002A662130597010815
F002A9122218,STOP HOUSING,Stop Housing,F002A22235,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,4.8,100,0.048,RD,F002A912221897007792
F002A4922436,SWIVELLING LEVER,Swivelling Lever,F002A22437,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,16,100,0.16,RD,F002A492243697006203
F002A8322474,SWIVELLING LEVER,Swivelling Lever,F002A22475,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,16,100,0.16,RD,F002A832247497006203
F002A8822476,SWIVELLING LEVER,Swivelling Lever,F002A22437,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,16,100,0.16,RD,F002A882247697006203
F002A3422477,SWIVELLING LEVER,Swivelling Lever,F002A22478,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,18,100,0.18,RD,F002A342247797006203
F002A4622479,SWIVELLING LEVER,Swivelling Lever,F002A22480,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,18,100,0.18,RD,F002A462247997006203
F002A6833000,SLIDING PIECE,Bearing Cover / Flange,,BSH,PMF,65B0,97007826,SSI,Ferrous,GI,,100,0,RC,F002A683300097007826
F002A3833009,STOP LEVER,Swivelling Lever,2422010018,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,2.5,100,0.025,RD,F002A383300997006013
F002A8333337,SWIVELLING LEVER,Swivelling Lever,F002A22181,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,F002A833333797006203
F002A5833338,SWIVELLING LEVER,Swivelling Lever,F002A22181,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,F002A583333897006203
F002A8333340,SWIVELLING LEVER,Swivelling Lever,F002A22262,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,F002A833334097006203
F002A2433341,SWIVELLING LEVER,Swivelling Lever,F002A22262,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,F002A243334197006203
F002A4433346,GOVERNOR HOUSING,Governor Housing,F002A21541,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,62.7,100,0.627,RD,F002A443334697007792
F002A2733353,FLYWEIGHT,Flyweight,1422190166,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,28.5,100,0.285,RD,F002A273335397006013
F002A2733353,FLYWEIGHT,Flyweight,1422190166,Indo shell,Shell,65B0,97006516,BPMPL,Ferrous,SG,28,100,0.28,RE,F002A273335397006516
F002A7633362,FLYWEIGHT,Flyweight,1422190190,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,36,100,0.36,RD,F002A763336297006013
F002A7633362,FLYWEIGHT,Flyweight,1422190190,Brake Industries,HPML,65B0,97006516,BPMPL,Ferrous,SG,35,100,0.35,RE,F002A763336297006516
F002A3633363,FLYWEIGHT,Flyweight,1422190166,Indo shell,Shell,65B0,97006516,BPMPL,Ferrous,SG,28,100,0.28,RE,F002A363336397006516
F002A6933364,FLYWEIGHT,Flyweight,1422190166,Indo shell,Shell,65B0,97006516,BPMPL,Ferrous,SG,28,100,0.28,RE,F002A693336497006516
F002A8950007,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,94,100,0.94,RC,F002A895000797007826
F002A2450010,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007889,SPPPL,Ferrous,GI,94,100,0.94,RE,F002A245001097007889
F002A2450010,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,94,100,0.94,RC,F002A245001097007826
F002A2050011,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,94,100,0.94,RC,F002A205001197007826
F002A5250014,Feed pump housing,Feed Pump Housing,2445103124,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,122,100,1.22,RC,F002A525001497007826
F002A7650016,Feed pump housing,Feed Pump Housing,2445103000,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,120,100,1.2,RC,F002A765001697007826
F002A9250017,Feed pump housing,Feed Pump Housing,9441035116,Brake Industries,PMF,65B0,97007889,SPPPL,Ferrous,GI,115,100,1.15,RE,F002A925001797007889
F002A9250017,Feed pump housing,Feed Pump Housing,9441035116,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,115,100,1.15,RC,F002A925001797007826
F002A7050022,Feed pump housing,Feed Pump Housing,9441035120,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,120,100,1.2,RC,F002A705002297007826
F002A3950027,Feed pump housing,Feed Pump Housing,,AMA,GDC,65B0,97007917,SPCIP,Non-Ferrous,Al5K1,30,100,0.3,RC,F002A395002797007917
F002A1650037,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007889,SPPPL,Ferrous,GI,94,100,0.94,RE,F002A165003797007889
F002A1650037,Feed pump housing,Feed Pump Housing,2445103150,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,94,100,0.94,RC,F002A165003797007826
F002A8750039,Feed pump housing,Feed Pump Housing,9441035116,Brake Industries,PMF,65B0,97007889,SPPPL,Ferrous,GI,115,100,1.15,RE,F002A875003997007889
F002A8750039,Feed pump housing,Feed Pump Housing,9441035116,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,115,100,1.15,RC,F002A875003997007826
F002A5150042,Feed pump housing,Feed Pump Housing,2445103124,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,122,100,1.22,RC,F002A515004297007826
F002A3450044,Feed pump housing,Feed Pump Housing,9441035120,Brake Industries,PMF,65B0,97007826,SSI,Ferrous,GI,120,100,1.2,RC,F002A345004497007826
F002F4522017,HOUSING CASTING,PF Pump Housing,F002F22017,Brake Industries,PMF,65B0,97006365,BIPL,Ferrous,GI,61,100,0.61,RE,F002F452201797006365
F002F1581005,HOLDER,Holder,3400324001,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,4.4,100,0.044,RD,F002F158100597007792
F002F9281018,HOLDER,Holder,F002F22019,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,8.6,100,0.086,RD,F002F928101897007792
F002F9881098,HOLDER,Holder,3400324001,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,4.4,100,0.044,RD,F002F988109897007792
F002F82U1001,HOUSING,FCU Housing,F002FU1000,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,28.4,100,0.284,RD,F002F82U100197007792
F002F27U1012,HOUSING,FCU Housing,F002FU1015,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,28.3,100,0.283,RD,F002F27U101297007792
F002F57U1022,HOUSING,FCU Housing,F002FU1015,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,28.3,100,0.283,RD,F002F57U102297007792
F00N38550353,Pumpengehäuse;,In-Line Pump Housing,,KEMS,PDC,65B0,97007917,SPCIP,Non-Ferrous,ADC12,,100,0,RC,F00N3855035397007917
F00N36950354,Pumpengehäuse,In-Line Pump Housing,,KEMS,PDC,65B0,97007917,SPCIP,Non-Ferrous,ADC12,,100,0,RC,F00N3695035497007917
F00N39350356,Pumpengehäuse;,In-Line Pump Housing,,KEMS,PDC,65B0,97007917,SPCIP,Non-Ferrous,ADC12,,100,0,RC,F00N3935035697007917
F00N39050357,Pumpengehäuse;,In-Line Pump Housing,,KEMS,PDC,65B0,97007917,SPCIP,Non-Ferrous,ADC12,,100,0,RC,F00N3905035797007917
F019D3901157,PUMP HOUSINGmb,CBx Pump Housing,F019D01157,AMA,GDC,65B0,97010815,AM&ACP,Non-Ferrous,AlSi7Mg,151.2,100,1.512,RD,F019D390115797010815
F019D4401167,PUMP HOUSING; <cas,In-Line Pump Housing,,AMA,GDC,65B0,97010815,AM&ACP,Non-Ferrous,AlSi7Mg,158,100,1.58,RD,F019D440116797010815
F019D5004311,PUMP HOUSING; <cha,CBx Pump Housing,F019D04311,AMA,GDC,65B0,97010815,AM&ACP,Non-Ferrous,AlSi7Mg,280,100,2.8,RD,F019D500431197010815
141566323154,INSPECTION COVER,Inspection Cover,1415623153,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,11,100,0.11,RA,14156632315497007186
141561024163,INSPECTION COVER,Inspection Cover,1415624162,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,16,100,0.16,RA,14156102416397007186
141569026168,INSPECTION COVER,Inspection Cover,1415626167,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,23,100,0.23,RA,14156902616897007186
142511120096,GOVERNOR HOUSING,Governor Housing,1425120050,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,82.4,100,0.824,RA,14251112009697007186
142513921056,GOVERNOR HOUSING,Governor Housing,1425121109,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,46,100,0.46,RA,14251392105697007186
242519951108,CONTROL HOUSING,Governor Housing,2425151107,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,83.7,100,0.837,RA,24251995110897007186
942109635179,GOVERNOR HOUSING,Governor Housing,9421035177,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,46.6,100,0.466,RA,94210963517997007186
942128970038,GOVERNOR HOUSING,Governor Housing,1425121117,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,69.1,100,0.691,RA,94212897003897007186
F002A6820951,GOVERNOR HOUSING,Governor Housing,1425121109,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,46,100,0.46,RA,F002A682095197007186
F002A6321355,GOVERNOR HOUSING,Governor Housing,1425121117,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,69.1,100,0.691,RA,F002A632135597007186
F002A1222357,GOVERNOR HOUSING,Governor Housing,1425121109,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,53.3,100,0.533,RA,F002A122235797007186
F002A6922489,GOVERNOR HOUSING,Governor Housing,F002A22490,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,64.5,100,0.645,RA,F002A692248997007186
F002A4333256,GOVERNOR HOUSING,Governor Housing,1425121111,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A433325697007186
F002A3533257,GOVERNOR HOUSING,Governor Housing,2425120100,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,,100,0,RA,F002A353325797007186
F002A5133261,GOVERNOR HOUSING,Governor Housing,1425121111,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A513326197007186
F002A6033262,GOVERNOR HOUSING,Governor Housing,1425121117,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,69.1,100,0.691,RA,F002A603326297007186
F002A3733275,GOVERNOR HOUSING,Governor Housing,2425120100,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,53.3,100,0.533,RA,F002A373327597007186
F002A4633276,GOVERNOR HOUSING,Governor Housing,9421270077,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,82.4,100,0.824,RA,F002A463327697007186
F002A8633289,GOVERNOR HOUSING,Governor Housing,1425120050,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,82.4,100,0.824,RA,F002A863328997007186
F002A5933291,GOVERNOR HOUSING,Governor Housing,1425120050,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,82.4,100,0.824,RA,F002A593329197007186
F002A9833325,GOVERNOR HOUSING,Governor Housing,1425120050,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,82.4,100,0.824,RA,F002A983332597007186
F002A4533365,CONTROL HOUSING,Governor Housing,1425121111,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A453336597007186
F019D4801529,PUMP COVER,Pump Cover,F019D01529,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,12.7,100,0.127,RA,F019D480152997007186
142566921003,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,14256692100397007186
142569021004,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,14256902100497007186
142562427003,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,14256242700397007186
142565127009,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256512700997007186
142564427017,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256442701797007186
142566727019,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256672701997007186
142565027021,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256502702197007186
